,event,trackID,energy,length,numb_of_voxels,numb_of_hits,numb_of_tracks,x_min,y_min,z_min,r_min,x_max,y_max,z_max,r_max,x_ave,y_ave,z_ave,r_ave,extreme1_x,extreme1_y,extreme1_z,extreme2_x,extreme2_y,extreme2_z,blob1_x,blob1_y,blob1_z,blob2_x,blob2_y,blob2_z,eblob1,eblob2,ovlp_blob_energy,vox_size_x,vox_size_y,vox_size_z,PORT
136110,10761080,0,1.6529299409689833,151.63395483965874,55,7578,1,185.675,140.675,1040.2248281250002,250.431849511998,285.675,208.675,1162.6270687500003,349.6898786782369,219.2159239373975,169.675689882454,1139.65732451504,277.5501368263108,207.10357142856972,147.4749999999976,1155.826944270836,264.24642857143033,174.675,1047.0249526041644,210.86969829832577,150.2479043720979,1155.7879951854127,261.04287555794633,176.66706086899435,1045.2933251002275,0.593414915845689,0.037160387871814686,0.0,14.285714285715159,13.600000000001216,13.600248958334078,1b
136245,10761268,0,1.5986833511590424,206.98297134978387,51,7002,1,-2.3249999999999886,-386.325,649.7959781250001,289.4867203344568,100.67500000000001,-289.325,737.2380093750002,397.5198249773211,54.91749093198287,-339.8998287838483,693.9088163772311,345.144523493354,34.460714285713436,-337.825,657.0828140624976,93.31785714285972,-379.3964285714311,700.8038296875006,31.054002197246028,-334.2092321957638,655.9331930862825,90.99820966851378,-378.71927631127124,706.1259187500003,0.44659687746858906,0.2621435299602614,0.0,14.714285714286572,13.857142857143742,14.573671875000969,1b
136473,2600312,0,1.6538612002721382,292.83586222506864,74,7677,1,45.67500000000001,-304.325,406.89298125000005,195.23539958214545,216.675,-189.325,576.43648125,368.99723745578365,152.07133644567233,-264.68625639141254,521.2131281202795,307.2196191859588,52.79999999999727,-196.51249999999735,413.9572937499973,195.3000000000023,-297.13750000000266,569.3721687500027,195.03546310451858,-292.4755531840376,568.2644381288118,53.046241666385335,-196.59582738998142,414.08051109683424,0.5612059889189748,0.15318077204164232,0.0,14.250000000000504,14.375000000000739,14.128625000000511,1b
136990,2601084,0,1.5996429481293095,125.16182088331519,44,7439,1,-121.32499999999999,112.67500000000001,471.28721718750006,142.22099440659244,-46.32499999999999,225.675,508.3804031250001,237.28835043044148,-88.80015277191825,167.70094527235884,493.95500159279595,192.46535526867663,-113.82500000000239,119.7374999999974,477.46941484374804,-68.8249999999988,218.61250000000265,502.1982054687521,-69.6792742046514,215.8555893366526,503.70654409998417,-111.71157963954772,122.99015502262155,476.7257665100956,0.5650328317111173,0.328301353669774,0.0,15.000000000001194,14.125000000000753,12.36439531250204,1b
137159,5360208,0,1.5214681882402914,225.19172491565118,70,8395,1,-246.325,140.675,373.93403906250006,230.40900861294463,-178.325,325.675,467.4295828125001,400.04888607518956,-217.35422993537478,257.83983205894054,404.1378438239843,339.1156680936097,-239.5250000000024,318.55961538461816,393.9687984374983,-185.12499999999758,147.79038461538184,460.7513296875027,-235.1767151768829,315.0952659676707,397.3786762933719,-185.65231620941393,148.45235092151225,464.3448347815604,0.4095131402908168,0.13488423975267208,0.0,13.600000000001216,14.230769230769681,13.356506250000848,1b
137492,5360724,0,1.5866590687571165,229.8603102505353,64,8118,1,-337.325,48.67500000000001,828.3014906250002,233.26543089364955,-221.325,137.675,972.5962968750001,357.2611947161348,-271.78485505279247,99.27423292795362,895.0663914335368,289.5737008199964,-330.07500000000266,116.17500000000152,835.5162309374975,-257.57499999999885,116.17500000000152,965.3815565625027,-327.22832795266345,116.08478999034615,836.1036211866208,-256.0011018750604,111.47272253489788,961.6352524457881,0.46487702805973,0.34673978600840205,0.0,14.500000000000739,15.000000000001002,14.429480625000565,1b
137525,5360764,0,1.5995634084943824,225.64734079062956,67,7466,1,141.675,-41.32499999999999,713.7652593750001,142.98692684997465,235.675,124.67500000000001,810.7177312500002,263.033859512421,186.09699574050342,31.138213932074006,760.1801378119299,196.00922794660698,148.38928571428315,-34.408333333336074,748.3911421874993,228.96071428571688,117.7583333333361,803.7925546875026,152.08734564724242,-30.623920962994806,743.0515787798253,227.47132728588358,115.8785366791582,800.9050753274563,0.6663187436391022,0.382907728781002,0.0,13.428571428572297,13.833333333333833,13.85035312500088,1b
137555,5360800,0,1.6330643157317801,196.99929738255048,54,5788,1,82.67500000000001,-197.325,642.0377250000001,150.97404164292615,205.675,-122.32499999999999,761.6047687500001,265.4585866947988,157.10045973376927,-155.66302312570204,682.4307734650939,222.0350149218548,89.50833333333068,-129.8249999999976,694.3483066406247,171.5083333333347,-159.825,754.1318285156276,90.85583867079549,-133.07476971272536,695.8991570645117,170.69611593931393,-162.43487678760138,757.7591525749242,0.10532190277747884,0.05917315169553987,0.0,13.66666666666734,15.000000000001194,14.945880468750715,1b
137833,5361128,0,1.591186856166166,133.69164625804677,61,7824,1,137.675,-30.32499999999999,904.7756156250001,137.71514531815302,202.675,52.67500000000001,1008.3048281250002,204.2947900706232,158.73310787323155,-1.8053828435890344,960.2530198811029,159.54696255272933,157.17499999999882,-23.408333333335822,1000.9098843750028,170.175,-23.408333333335822,912.1705593749975,155.71623873947286,-19.27423743652497,997.2841132449901,165.4949981326284,-19.910647627046234,905.3635349940649,0.4245628863014793,0.1797774862888357,0.0,13.000000000001194,13.83333333333433,14.789887500000873,1b
137862,5361164,0,1.584740633129735,255.26006102762253,64,6624,1,-147.325,-309.325,915.3170250000002,251.54226533527122,-27.32499999999999,-248.325,1034.4623625000002,331.40234044134326,-68.74409462269794,-279.0382339067753,960.8382402641034,288.8987520766608,-109.82500000000113,-278.825,1027.0157789062528,-49.82499999999812,-291.0250000000012,982.3362773437505,-53.953951451780306,-290.2464694424402,977.8655249999998,-114.9848192918996,-279.060373486343,1026.848287113196,0.5647869045518416,0.16976125428723737,0.0,15.000000000000739,12.200000000001182,14.893167187500694,1b
138079,2880208,0,1.666440726095177,251.64546097587098,71,7854,1,-72.32499999999999,238.675,57.38178222656251,244.55942273811493,28.67500000000001,395.675,154.29751640625003,396.64166605388294,-41.99242243473293,297.8380514430755,117.9488971494449,301.5938422310254,-65.11071428571685,245.8113636363609,147.37496396484636,21.46071428571687,388.5386363636391,147.37496396484636,-59.894732253953286,249.9369960879617,147.99672264821032,21.30964538413341,390.31879505485966,149.8346189231951,0.583773609931471,0.029939108712556065,0.0,14.428571428572283,14.27272727272782,13.84510488281336,1b
138444,2880704,0,1.5925157666545158,229.96606812568268,64,8472,1,95.67500000000001,137.675,452.4111046875001,198.4299908028018,246.675,234.675,577.6879500000001,310.4182843358297,167.89543351213112,176.64926469283714,515.9678395038134,247.8871566495507,102.53863636363366,172.3178571428563,459.3709294270808,239.8113636363664,144.60357142856884,570.7281252604193,106.85765689538864,174.7370674256435,459.7248224633884,235.84424815976246,147.37738910403203,570.2683594107459,0.5727879006820281,0.42419830468453057,0.0,13.727272727273274,13.857142857143714,13.919649479167333,1b
138503,2880788,0,1.6004760954701134,155.31409165714058,58,8090,1,168.675,-215.325,495.56554687500005,216.1550629756333,266.675,-125.32499999999999,579.8764781250001,337.6129607257399,233.13419636411982,-170.71235763190825,534.5049561375023,289.1569378386546,245.67500000000175,-162.82499999999948,502.5914578124975,259.67500000000257,-207.8250000000025,544.7469234375005,241.58340277156194,-157.55985258667258,506.20232026156566,257.93034527044586,-205.7040680082102,542.315360750913,0.45212118058332923,0.4315392521853624,0.0,14.000000000000853,15.000000000000995,14.051821875000996,1b
138538,2880828,0,1.591748996723182,187.08367365166018,51,7931,1,-179.325,37.67500000000001,28.652596875000004,132.95360562993392,-123.32499999999999,171.675,146.924465625,243.4091437271821,-147.77051040036073,94.57231297757116,92.86798489595361,178.0879779561535,-172.32500000000226,164.23055555555825,50.82857226562314,-158.32500000000073,45.1194444444418,139.53247382812765,-153.73016643501123,47.8600729617814,135.89105751626562,-169.27156272753868,162.04988079670267,56.2380863423858,0.4288155980566367,0.3231251644278126,0.0,14.000000000001506,14.88888888888956,14.783983593750754,1b
138855,10640060,0,1.6140265421957585,61.70495357312352,29,6982,1,185.675,215.675,78.72644882812502,289.47428426373216,237.675,256.675,137.2131140625,339.80319487903586,212.15982076445866,232.64841499339002,98.20690406516529,314.9829637247914,192.17499999999774,222.92499999999774,86.03728198241966,231.17500000000229,251.92500000000078,115.28061459961015,194.19902736337352,225.46076414401244,83.10053516216576,228.05255053578605,246.84073067202968,112.89669382779938,0.6262386865425484,0.40884552237977484,0.0,13.000000000001506,14.500000000001506,14.621666308595252,1b
138977,10640224,0,1.6044720163306292,198.49765247692963,53,5536,1,174.675,-331.325,818.7364500000001,280.38332912282783,274.675,-210.325,900.1181437500002,410.17503733162505,216.85902209151354,-257.80929911668716,860.6723193064948,337.1329755121363,181.81785714285456,-217.04722222221955,825.5182578124977,267.53214285714546,-297.7138888888902,879.7727203125016,184.52937275594235,-220.2800109741108,823.2749438902417,263.67877377437276,-295.51814511372277,881.4984281250006,0.48048936407276754,0.01026085639252213,0.0,14.285714285715159,13.44444444444514,13.563615625001034,1b
139031,10640320,0,1.5981370563778783,154.15310899345823,44,7827,1,-375.325,-29.32499999999999,184.69086562500001,329.23473578892003,-326.325,60.67500000000001,309.84587812500007,375.4408225672856,-353.9413146275745,11.712750197007933,237.3829887768072,355.118993462167,-369.20000000000226,-21.825000000002486,191.64392187499735,-332.4499999999977,53.17500000000251,302.8928218750027,-366.5503662325785,-19.776254351113373,193.86794193771934,-334.9492451629642,48.74427511278882,304.5667492400548,0.7328929037729865,0.3540397450508169,0.0,12.250000000001478,15.000000000001,13.906112500000688,1b
139049,10640348,0,1.5940478150612931,102.88975939671269,40,8256,1,-187.325,314.675,444.93395625000005,351.36570869963964,-107.32499999999999,372.675,519.7472109375001,399.2285827066995,-152.8649819558583,341.3820930528778,478.8650252826956,374.7064244853661,-180.65833333333583,336.4249999999993,452.4152817187477,-113.99166666666416,365.4250000000023,512.2658854687525,-176.75130459219469,335.15250358863733,456.472574273032,-116.49654132111966,362.70223126962935,512.8109051651073,0.6193032159694573,0.3795726982321231,0.0,13.333333333334338,14.500000000001478,14.962650937501223,1b
139128,10640456,0,1.5750261052698191,99.80900999188549,57,6827,2,-150.325,-66.32499999999999,977.3942718750002,102.16927742721877,-87.32499999999999,-0.32499999999998863,1064.9424187500001,156.3114239267239,-123.93622001657896,-26.0902176374192,1029.0993777089952,127.52564101372957,-122.32499999999999,-47.32500000000149,984.0523957031228,-108.3249999999988,-34.65833333333382,1063.9498816406272,-107.78008036975542,-31.49839356716108,1061.5817993749924,-122.04470580577572,-44.230830203841116,985.0350524208707,0.3287779846074333,0.31060822093312546,0.0,14.000000000001194,12.666666666667666,13.316247656250766,1b
139565,10641032,0,1.5965482299908476,194.77435158722085,60,7367,1,156.675,156.675,598.4139000000001,238.60953721509125,238.675,259.675,663.8044875,332.47061712277673,191.52832755991793,219.26856225086772,621.4058531872664,292.285416821516,163.50833333333082,178.74642857142686,618.0310762499989,163.50833333333082,252.31785714285974,618.0310762499989,168.67538809969977,178.23619448477112,616.5314028501426,164.58551868893937,250.41792238321966,620.6733146455891,0.32160063286077556,0.23191815687180728,0.0,13.66666666666768,14.714285714286575,13.078117500001213,1b
139920,600236,0,1.590806053122436,138.06327345243503,60,7041,1,-185.325,-343.325,49.75896679687501,262.4999261904658,-113.32499999999999,-222.325,98.75746289062502,374.3223360287227,-150.2743506527844,-270.8464795994398,69.35654488487435,310.125585547347,-149.325,-336.60277777778043,92.63265087890852,-134.9249999999988,-229.04722222221955,55.8837788085915,-137.62348446385505,-231.5999587377683,56.506525118648554,-148.55304418112985,-335.03022921574245,95.49628903382157,0.5282435712001857,0.0977092256322482,0.0,14.4000000000012,13.44444444444514,12.249624023439004,1b
140206,600664,0,1.5572940211078923,297.09548805527794,67,8603,1,-184.325,-77.32499999999999,425.2173515625001,30.505102032283045,-28.32499999999999,21.67500000000001,531.4517906250001,185.37208864874992,-83.19878293764175,-36.394671726227415,482.3061378550069,93.20904736088497,-177.23409090909365,14.603571428574014,498.2535284179699,-92.14318181818126,-41.96785714285799,524.8121381835964,-89.92587027458724,-41.695216487752454,523.0318474495404,-171.8781606198077,14.897018381698704,493.98664218749997,0.5153913373403652,0.08424035084447717,0.0,14.181818181818727,14.142857142857999,13.279304882813221,1b
140263,600772,0,1.5432173585472955,184.18874293747325,74,8382,1,216.675,98.67500000000001,432.48548437500006,240.63439332314908,282.675,174.675,545.2088906250001,313.1174080915975,249.31760403435857,144.07073517723123,480.1488357486912,288.24615300588226,223.2749999999976,105.00833333333085,538.1636777343776,262.87500000000125,155.67500000000152,439.5306972656224,259.9711718077196,150.8350206505169,437.7664392669645,223.94779270696898,104.87297759938214,542.0333980400777,0.37369075439529936,0.05322172677236575,0.0,13.20000000000121,12.666666666667666,14.090425781250758,1b
140393,600940,0,1.6150248950586732,117.20881726798085,67,7318,1,18.67500000000001,-71.32499999999999,607.7981437500001,26.164121426105634,99.67500000000001,-9.324999999999989,685.62165,115.65405851071549,70.2436156035752,-39.49767517783099,650.1556847491667,81.94262581954405,25.424999999997514,-15.52499999999759,614.2834359374978,92.92500000000251,-65.12500000000239,679.1363578125025,89.48967774410106,-64.00551992308095,673.5965906250002,23.869988491298045,-19.979098849704652,613.7089732377799,0.34101049662572763,0.04798240082548411,0.0,13.500000000001002,12.4000000000012,12.970584375000954,1b
140594,601184,0,1.617215331252374,192.00456402908543,60,7942,1,98.67500000000001,96.67500000000001,569.914209375,148.03280464140374,139.675,252.675,670.1350687500001,280.50171345287714,118.87589325360571,185.35478367617768,614.4409541486452,222.37300752680082,105.50833333333135,103.76590909090638,620.0246390625,105.50833333333135,245.58409090909367,577.0728421874974,108.58429776267576,107.62767491251002,617.1325650053568,109.97663958880229,242.7386602790635,573.6760712450407,0.38984539109183713,0.11384860906769753,0.0,13.666666666668675,14.181818181818727,14.317265625000914,1b
140864,9680324,0,1.6471690571996975,297.4330685312118,76,7838,3,-187.325,301.675,927.9565312500001,350.4391691149835,-80.32499999999999,378.675,1138.3346625000001,405.7569608152151,-121.74994514429955,348.6573723826625,1034.3428511476327,370.45405242078357,-105.78750000000218,341.675000000002,1131.322058125003,-76.13750000000186,371.2750000000028,934.9691356249973,-107.05590644458714,345.1663521896512,1127.966782455106,-82.28313798531424,369.0908500441585,934.3828043482345,0.48525913789922587,0.2969378085360804,0.0,14.82500000000016,14.80000000000041,14.025208750000388,1b
141071,9680640,0,1.5878300130951895,104.45019478381803,46,7713,1,-295.325,95.67500000000001,769.3594781250001,242.1685595819573,-219.325,183.675,822.3040875000002,328.51774875948485,-263.0735415614976,134.1441172276641,790.6454566228033,296.05481913128256,-276.3250000000015,176.3416666666692,775.9775542968729,-225.6583333333308,103.00833333333085,815.6860113281274,-272.47970506621834,174.01881374006592,778.5753859688692,-227.44127040267648,105.87872515418117,812.9898233032916,0.4293002764103082,0.3171749791245763,0.0,12.666666666667652,14.666666666667666,13.236152343751428,1b
141117,9680716,0,1.6732116450921708,275.65188969547864,71,8517,1,-160.325,244.675,237.28162500000005,246.1247879633419,37.67500000000001,329.675,362.31749531250006,347.6633590846179,-32.6747189584282,284.3375430365863,326.8798621352966,292.13072961057907,-153.25357142857422,280.0916666666662,258.120936718748,30.603571428574234,251.75833333333082,341.4781835937521,27.86889150605263,253.7702138359346,339.39245017128707,-155.94149947175376,278.3950471382273,254.4822044945827,0.4703633233127004,0.03349194895873669,0.0,14.142857142857565,14.166666666667652,13.892874479167347,1b
141179,9680816,0,1.5667379895091755,171.49285945000102,58,8738,3,155.675,-251.325,563.6764218750001,264.28045945548075,222.675,-192.325,704.8903312500001,313.6137931437328,183.07745546537572,-224.99563387732388,639.0077533477843,290.42012961034277,171.5749999999988,-242.63749999999962,703.6672863281269,171.5749999999988,-228.26249999999885,571.0443621093725,172.55335322771012,-242.70483499344886,700.3329584996785,177.41669231101022,-230.75847147959968,568.8884101022575,0.3624550519102048,0.3155862720115879,0.0,14.600000000001216,14.375000000000739,14.735880468750452,1b
141238,9680920,0,1.5531449666029373,132.41234076415427,44,7686,2,130.675,103.67500000000001,63.93459023437501,191.76368595226785,191.675,216.675,119.88459492187502,273.63289504370636,168.46115025593357,160.79412808467194,95.3124539691102,234.44665211735077,167.86249999999887,106.050000000002,95.93956435546826,167.86249999999887,209.30000000000297,70.33558505859126,164.36719911413826,207.85281715996243,72.17618599001493,166.51313062292934,110.08909268145321,100.80461679143171,0.3320794495591721,0.2619560545090774,0.0,14.875000000000739,14.750000000000114,12.801989648438507,1b
141667,8080080,0,1.6075936990384196,201.11674071444128,65,8655,2,-33.32499999999999,226.675,718.8354468750001,228.12444246507215,60.67500000000001,282.675,844.4626312500001,283.5552172858049,6.526058456337315,258.87180696324407,795.6186437293895,259.76610015551694,-36.36071428571406,275.6750000000023,823.5247671875021,-21.432142857142203,247.67499999999927,725.8147348958308,-30.50103692336139,272.56630140401995,826.4906568725563,-19.41344804202722,249.1702761546671,721.5223332992068,0.26874783456148854,0.06978183721555903,0.0,14.928571428571871,14.000000000001506,13.958576041667357,1b
141717,8080176,0,1.6008517989906978,184.99265534316126,59,7719,1,-219.325,-239.325,468.2996390625001,174.15527913330675,-65.32499999999999,-141.325,527.0510437500001,313.7724673230588,-144.13773574739412,-187.1972972446823,491.8897742728837,237.66920683146435,-212.32500000000272,-232.32500000000258,490.3314158203118,-72.32499999999726,-162.32499999999825,475.64356464843536,-209.803750135728,-227.61026521807955,493.3481860595041,-74.68702021756135,-165.2100809981481,476.0627883558385,0.46169336942335604,0.2928840479140448,0.0,14.00000000000054,14.000000000000853,14.687851171876503,1b
142172,8080808,0,1.5936505251744986,274.11136440299947,65,7735,1,64.67500000000001,45.67500000000001,54.01590878906251,131.13089357584659,232.675,183.675,146.9748328125,249.89660111734216,145.4852910270357,115.44054055615007,96.02715537368576,197.53349789296954,71.67499999999725,176.77500000000273,73.93567822265454,225.6750000000028,93.97499999999913,113.77521708984463,223.49580995920442,91.38905701474788,113.9409803087271,73.59153935831829,175.42842809679541,69.39904541997343,0.529664726088463,0.4741476874923613,0.0,14.000000000000497,13.800000000000601,13.279846289063357,1b
142349,8081088,0,1.5049083024451193,149.47028533910526,50,7524,2,-299.325,-243.325,167.09608125000003,315.24849127315423,-243.325,-166.325,285.6718921875,369.31282302405907,-272.76847413079804,-204.04263397262923,227.58876577673635,341.16489183252963,-263.9083333333338,-172.74166666666414,278.2609040039089,-249.74166666666616,-236.90833333333583,174.5070694335911,-268.1218520695973,-175.24094869770946,282.82023104407284,-252.55503600292275,-234.9989872643536,171.68833513164913,0.3760157183986546,0.3718022834700869,0.0,14.166666666667652,12.833333333334338,14.821976367188256,1b
142793,8160340,0,1.5898440466610428,191.76445201826485,67,8177,1,-302.325,229.675,303.60891093750007,294.1973168640394,-162.325,294.675,425.38387500000005,412.9634502592209,-217.74762048557875,260.98307975168797,368.53241950999814,340.8652563798953,-295.32500000000266,288.17500000000246,310.3741867187474,-183.32499999999789,249.17499999999882,418.6185992187527,-291.13456549064955,286.2762111595021,309.414857205094,-184.95752840463055,251.36076521761413,418.127593698396,0.32125706715285596,0.18361839452321255,0.0,14.000000000000625,13.000000000001194,13.530551562500648,1b
143212,8160916,0,1.544135111941762,157.63459349436815,42,5975,2,-301.325,-187.325,1023.4619062500002,216.6367033768747,-163.325,-134.325,1089.061640625,353.2314556349703,-224.9627473590241,-159.67002572644608,1056.9472101099184,276.2587361500811,-294.4250000000027,-180.70000000000226,1082.5016671875023,-170.22499999999727,-140.94999999999771,1030.0218796874979,-173.16076341827707,-143.43078776926694,1033.4950576895942,-292.19222941143954,-179.8667180493671,1080.197083614622,0.5365836565497948,0.17100293808636086,0.0,13.80000000000058,13.250000000001506,13.119946875001233,1b
143356,8161144,0,1.5942948196387625,282.8896072035465,86,8917,1,62.67500000000001,203.675,891.2869875000001,218.7043923884475,128.675,284.675,1123.6072312500003,304.35794921440777,94.0927942180159,246.4235571611558,1043.1368066700077,264.23443997359453,69.27499999999762,277.9250000000025,898.5469951171849,82.47499999999881,210.4249999999975,1116.3472236328155,71.61275545680427,274.6184026415471,898.017261139871,84.54666833295667,210.80235995658703,1114.4528441040975,0.27473208523573406,0.22025740609649175,0.0,13.200000000001197,13.500000000000995,14.520015234375364,1b
143874,3280760,0,1.5987169040533087,200.42934315409062,60,7884,1,-160.325,324.675,216.00691875000004,351.76932960393236,5.675000000000011,392.675,306.78850781250003,394.54082329969356,-70.59370114893024,360.88098391784393,263.5612816379572,373.168275628817,-153.4083333333361,331.47499999999764,300.30410859375263,-1.2416666666639093,385.8750000000024,222.49131796874747,-151.62600086724538,333.9128861578249,296.170984671011,-5.151722767657368,383.7190210232699,217.95819042026568,0.4560315974817934,0.2549013149973224,0.0,13.833333333333826,13.600000000001216,12.968798437500851,1b
143879,3280768,0,1.5899312081424162,121.1265694500914,60,7658,1,-294.325,-109.32499999999999,227.96387578125004,230.53299384253003,-227.325,-4.324999999999989,327.63277968750003,295.88310402927704,-254.65878781471778,-51.169584789117415,273.5250476261611,261.63731060364864,-259.74166666666713,-101.82500000000256,292.0367425781259,-259.74166666666713,-11.824999999997416,235.0830832031225,-256.6905446075168,-97.9177346783527,287.1375015290248,-261.70909081415095,-17.348499342899736,237.13584533343183,0.525199040620856,0.505954668231485,0.0,13.833333333334338,15.000000000000853,14.23841484375086,1b
143976,3280900,0,1.5946003005354732,136.70095147669974,61,7969,1,83.67500000000001,261.675,681.2858062500001,288.1601312638513,164.675,343.675,765.7970906250001,361.99338564399216,127.15771007967254,306.93669090445354,720.8044214204788,332.9811939889344,103.92499999999852,336.8416666666692,688.3284132812475,130.92500000000052,309.50833333333384,758.7544835937526,106.12921011813776,334.70156283170843,690.9742246968226,135.66608464759378,305.56246797035976,754.5254004395185,0.5626449430865597,0.4801347121024349,0.0,13.500000000001009,13.666666666667652,14.085214062500995,1b
144843,800824,0,1.5947078701191038,375.0551940496151,66,5573,1,39.67500000000001,-68.32499999999999,793.5280500000001,65.8821770283891,297.675,105.67500000000001,865.4513437500001,312.36799011742545,196.05805958895144,18.133979873983172,831.1005783492551,210.4489542827567,46.84166666666385,-46.57500000000224,800.7203793749977,276.17500000000257,98.42500000000275,858.2590143750026,272.77149404000585,96.43029216558492,857.7217454650181,49.01862815498099,-51.57180864956201,797.1630196454802,0.26825334190908934,0.2612597813581933,0.0,14.33333333333367,14.500000000000497,14.384658750001222,1b
144962,801036,0,1.5980178151907602,105.45154522981393,45,7962,1,-15.324999999999989,74.67500000000001,355.97434687500004,78.19086423617533,55.67500000000001,163.675,414.97414218750004,165.83443927604424,22.203288327960642,113.19576306893921,379.35069541925367,116.31294815272484,20.175000000000015,156.25833333333586,392.84921894531334,34.375000000001215,82.09166666666418,378.0992701171868,30.874909329703943,83.59153246852502,375.6522669641763,19.021186612527483,151.9268943278418,387.60312313495467,0.6787219076812462,0.41782140533716416,0.0,14.2000000000012,14.833333333334338,14.749948828126492,1b
145023,801108,0,1.6634406713704886,308.00138902771045,79,8058,1,-104.32499999999999,-52.32499999999999,645.5355375000001,11.56119587240004,102.67500000000001,54.67500000000001,792.8973937500001,115.1215064616512,37.287184201055844,-8.509275169623303,732.3364298296711,75.45693621464953,-96.93214285714564,47.98750000000263,652.9036303124975,95.28214285714566,-5.512500000000365,785.5293009375029,90.42841719844078,-7.6269496380638815,784.8933446990301,-94.47542652142896,47.11396094628983,651.3768723268478,0.5161501548707832,0.21622257377009416,0.0,14.785714285714718,13.375000000000753,14.736185625000644,1b
145165,801336,0,1.593828229722463,98.65659036064693,57,7926,1,-343.325,-104.32499999999999,72.11658398437501,271.2376471841621,-265.325,-48.32499999999999,153.41819062500002,353.04165653644895,-304.53093887140005,-65.95244327603102,120.53828687478101,311.7787081945168,-336.8250000000025,-55.32499999999774,146.64305673828378,-297.8249999999995,-97.32500000000223,78.89171787109126,-335.08340405720674,-57.21406829760341,146.32480784952216,-301.63414417767007,-95.00474200550846,73.71270679096268,0.42671025716754135,0.05010651762726127,0.0,13.000000000001023,14.000000000001492,13.550267773438506,1b
145210,7600060,0,1.608665876040717,257.7085848093512,69,8165,1,81.67500000000001,262.675,359.81016093750003,302.5809168635722,249.675,339.675,497.66347968750006,412.35841357974016,214.4623412507207,304.40351400035104,433.1137090602223,373.95651251927836,88.67499999999725,294.75833333333287,366.7028268749974,214.6750000000018,333.2583333333358,490.77081375000273,218.19748821847213,331.44237704292703,488.25137772435875,90.39258978665215,296.185743527362,365.1765679998447,0.5260450123052917,0.08336239598884938,0.0,14.000000000000497,12.833333333334338,13.785331875000622,1b
145215,7600088,0,1.5306060606996448,272.99678608239714,67,8096,1,-239.325,173.675,459.57361406250004,254.57967564202764,-127.32499999999999,305.675,562.809384375,353.26613374338615,-163.95810645756887,250.40616691892663,499.4131987199461,302.2370723272499,-232.32500000000263,254.34166666666732,466.94759765624747,-148.3249999999981,298.34166666666937,481.69556484374834,-146.00919289838737,293.69121749572804,487.0385714216256,-231.86009175332904,255.76517592636873,464.51976595950873,0.689102222071841,0.05209776059880675,0.0,14.000000000000739,14.66666666666734,14.747967187500876,1b
145429,7600404,0,1.596726827097539,76.22131718653219,46,7954,1,-43.32499999999999,40.67500000000001,98.68857304687502,51.33917850920484,14.675000000000011,119.67500000000001,151.02753750000002,124.4062347714133,-15.449436003500422,87.99489088554115,128.8004135412153,90.89204840454491,-36.075000000002234,47.258333333330846,131.4004258300789,-21.57500000000074,113.09166666666917,144.48516694336166,-25.29757237530575,111.43667166944206,143.2153816169808,-35.26291192494827,48.63710282410125,131.74319577483928,0.5005519611888409,0.15235353809224048,0.0,14.5000000000015,13.166666666667666,13.08474111328276,1b
145555,7600560,0,1.607634576796303,196.46894460961983,44,7581,1,-245.325,208.675,186.70676718750002,225.06879226138838,-76.32499999999999,313.675,229.94794921875004,387.544721612874,-164.12743469678202,260.06690552238274,199.3965223071309,309.5342791970186,-238.2833333333361,291.1750000000018,222.741085546877,-83.36666666666392,216.17499999999742,193.91363085937303,-85.86542155876413,218.21135334037479,193.96286067805707,-237.10752324747764,291.04577256358704,223.87460726063944,0.48582486393202484,0.1616574763708686,0.0,14.083333333333826,15.000000000000853,14.413727343752015,1b
145637,7600688,0,1.5903999576549457,155.3929318446591,53,8235,1,20.67500000000001,52.67500000000001,398.8899468750001,74.4936993980028,149.675,111.67500000000001,438.9119437500001,174.57637655192642,77.99517248481459,88.44096183746257,412.538501520599,122.97780402660894,27.841666666664015,104.30000000000226,405.5602796874981,142.50833333333603,104.30000000000226,405.5602796874981,32.88587477763645,101.590278299439,405.3326587269403,138.68754715855715,99.20008118830938,406.80113565742096,0.5548206947265797,0.3542199001515582,0.0,14.333333333334004,14.750000000001492,13.340665625002032,1b
145946,7601160,0,1.5159984662393153,159.8648332226388,57,6105,1,230.675,46.67500000000001,784.0735875000001,243.46449689841845,328.675,120.67500000000001,859.2214312500001,334.4115148286614,269.07988361253354,78.48821543701757,808.0676573733482,280.81776944996034,237.67499999999742,68.8749999999988,790.3359078124977,321.67500000000257,54.074999999997615,802.8605484374987,239.91178674752615,72.58155706147586,791.1958676494492,321.0223493267678,55.64868262377314,807.8266829107097,0.721813075747224,0.33334088175110055,0.0,14.000000000000853,14.800000000001198,12.524640625000984,1b
146560,3080748,0,1.595144482576352,214.7752990443218,73,8982,1,-203.325,29.67500000000001,701.0834250000001,170.3204663274499,-153.325,120.67500000000001,889.4929968750001,223.3334082711317,-184.4554468703942,69.30320684824142,786.7515446050955,198.18343861031605,-184.57500000000073,114.17500000000258,882.2464748798105,-172.07499999999925,36.17499999999744,708.3299469951897,-186.07258794147256,112.2013036539192,880.7979262366698,-174.01094346376274,38.066474808915885,705.6844250261661,0.27855543666465005,0.1990202486714898,0.0,12.500000000001506,13.000000000000853,14.493043990385104,1b
